particles,area,area_convex,axis_major_length,axis_minor_length,bbox-0,bbox-1,bbox-2,bbox-3,centroid-0,centroid-1,ECD,orientation,perimeter,largest_dimension,smallest_dim_area,Aspect Ratio,area_ratio,intermetallic,orientation_deg
284,0.53099173553719,0.6157024793388429,1.539742536704374,0.4553426684558057,8115.0,8012.0,8141.0,8037.0,8127.79766536965,8024.809338521401,0.8222406433724289,0.7688719012819136,3.6041076319032626,1.4495653381001796,0.36631100480997647,3.381502862286268,0.8624161073825504,2.0,45.94688507034708
285,0.0743801652892562,0.08677685950413223,0.813050629243926,0.11867545901643455,8136.0,8185.0,8152.0,8188.0,8143.777777777777,8185.833333333333,0.3077397728442307,0.07216403888040465,1.310383051124827,0.6878520886555253,0.10813395280174197,6.851042633265335,0.8571428571428571,2.0,85.86530513953484
286,0.022727272727272728,0.028925619834710745,0.2027162133759698,0.15644624811594254,8139.0,8199.0,8144.0,8203.0,8141.181818181818,8200.272727272728,0.17010955993225252,0.08257433870731345,0.4655745766872403,0.18741389207353001,0.1212678125181665,1.2957563113033974,0.7857142857142857,2.0,85.26883889598719
287,0.04338842975206612,0.05371900826446281,0.30988696003369753,0.21504945065105308,8142.0,9158.0,8148.0,9164.0,8144.428571428572,9160.190476190477,0.2350401339012005,0.9148264212637717,0.6850485369029761,0.26504326794751365,0.16370319490875845,1.4410032627171467,0.8076923076923077,2.0,37.58430707452877
288,0.049586776859504134,0.07024793388429752,0.828366472745597,0.08828530145323817,8156.0,8187.0,8173.0,8190.0,8164.75,8187.833333333333,0.25126847234278943,0.1251567389567391,1.0831103238520996,0.7329325225725953,0.0676553097759319,9.382835637530848,0.7058823529411765,2.0,82.82904708015828
289,0.024793388429752067,0.028925619834710745,0.2666949020589735,0.12601689224573576,8171.0,8204.0,8177.0,8207.0,8173.333333333333,8205.083333333334,0.1776736406919709,0.24204542862726738,0.43733274288907464,0.23177361425421747,0.1069724373481004,2.1163424784267213,0.8571428571428571,2.0,76.13181848922258
290,0.11983471074380166,0.13636363636363635,0.54794497267999,0.293667028085703,8185.0,896.0,8196.0,906.0,8189.706896551724,900.5862068965517,0.3906127142719601,0.7401285015829538,1.4077528522035065,0.5300865358950273,0.22606631677876166,1.8658716174295167,0.8787878787878789,2.0,47.59376056195507
291,0.33264462809917356,0.4793388429752066,1.0756847404942582,0.5308911337211272,8429.0,8261.0,8447.0,8283.0,8438.621118012423,8272.52795031056,0.6507966616690571,0.9798412834182271,3.022335364938566,1.0775699628299724,0.3086988683552057,2.02618705073215,0.6939655172413793,2.0,33.85922986745366
292,0.7024793388429752,2.5144628099173554,3.215523586463168,1.2582992199926364,8435.0,8226.0,8489.0,8265.0,8456.758823529412,8236.517647058823,0.9457401723381998,-0.40224639909653703,7.990079360478192,2.6273356393851683,0.26737327668092103,2.555452260776245,0.27937551355792933,1.0,66.9529790074335
293,0.28512396694214875,0.36363636363636365,1.4667201945599628,0.272931841396376,8452.0,8278.0,8481.0,8289.0,8464.717391304348,8283.58695652174,0.6025206302380899,0.22736279123986428,3.047346843651937,1.336858288168431,0.21327912574247807,5.373943131940625,0.7840909090909091,2.0,76.97307164364177
294,0.01652892561983471,0.01652892561983471,0.20327890704543544,0.09090909090909091,8452.0,8286.0,8456.0,8288.0,8453.5,8286.5,0.14506992014597553,0.0,0.36363636363636365,0.14373989364401726,0.11499191491521378,2.23606797749979,1.0,2.0,90.0
295,0.2066115702479339,0.3037190082644628,1.4063367060772494,0.23568899114033812,8487.0,8249.0,8497.0,8278.0,8492.16,8263.19,0.5128996214070511,-1.3481941830472677,3.037932899052549,1.3236563435055488,0.15609154994169208,5.966917246634839,0.6802721088435375,2.0,12.754163347303603
296,4.136363636363637,5.367768595041323,3.153281075739602,2.2068148699507946,8511.0,8644.0,8576.0,8715.0,8534.636363636364,8682.893606393607,2.294903430042911,0.8236231881954289,15.59501835434644,3.556509571276101,1.1630402093588295,1.4288833733524329,0.7705927636643572,2.0,42.8098674072928
297,0.12603305785123967,0.1756198347107438,0.6147168959749086,0.31235602981147026,8635.0,1280.0,8648.0,1291.0,8642.245901639344,1285.0,0.4005874101867067,0.6349370024347349,1.660037058189605,0.6098367211363063,0.20666688882952602,1.9680007341172037,0.7176470588235294,2.0,53.620789503802015
298,4.621900826446281,5.884297520661157,6.023160635481488,1.158133340401762,8636.0,6815.0,8751.0,6875.0,8695.995082700045,6841.78587393831,2.4258579727748977,-0.39167292398684117,19.857547866896912,5.604934366805587,0.8246128364711673,5.20074884761717,0.7854634831460675,2.0,67.5587945060057
299,0.012396694214876033,0.012396694214876033,0.1484539238050411,0.09090909090909091,8751.0,3624.0,8754.0,3626.0,8752.0,3624.5,0.12563423617139471,0.0,0.2727272727272727,0.10163945352271772,0.12196734422726126,1.632993161855452,1.0,2.0,90.0
300,0.022727272727272728,0.028925619834710745,0.22641055968947474,0.1500123716248978,8779.0,2646.0,8784.0,2650.0,8781.0,2647.3636363636365,0.17010955993225252,-0.3388541462823138,0.4577758096302489,0.18741389207353001,0.1212678125181665,1.5092792496848773,0.7857142857142857,2.0,70.5850875475148
301,0.028925619834710745,0.04338842975206612,0.5262000740165859,0.07720430824573755,8786.0,3629.0,8796.0,3633.0,8789.785714285714,3630.4285714285716,0.1919094657111251,0.24783504249743693,0.6003230355084794,0.4312196809320517,0.06707861703387472,6.8156827769470665,0.6666666666666666,2.0,75.80009804945146
302,0.012396694214876033,0.014462809917355372,0.17407765595569782,0.0857099128710967,8797.0,3629.0,8800.0,3632.0,8798.166666666666,3630.0,0.12563423617139471,0.9272952180016122,0.28214121732666125,0.128564869306645,0.09642365197998375,2.0310096011589893,0.8571428571428571,2.0,36.86989764584402
303,37.111570247933884,46.739669421487605,11.673284584061424,4.848829421717375,8913.0,4163.0,9079.0,4438.0,9006.062576550496,4279.419775080726,6.874003113680292,1.2377685344328477,48.19280791524282,12.78978156172709,2.901657864039584,2.407443852691139,0.7940058350278489,2.0,19.081086962904507
304,7.204545454545454,17.113636363636363,15.506137087153375,1.4211953517111662,8970.0,6191.0,9216.0,6380.0,9088.175222254087,6303.124462288501,3.0287146076461613,-0.6469186103654899,35.76539581187556,13.872873226921952,0.5193261220440032,10.910630314462733,0.42098273572377154,1.0,52.934293937589274
305,0.6694214876033058,0.7355371900826446,1.400287305724491,0.6188588542321962,9027.0,436.0,9057.0,452.0,9041.543209876543,443.7716049382716,0.9232193185326921,0.30261583363435013,3.8437475382051787,1.4445680529155185,0.4634059892521069,2.2626925285924764,0.9101123595505618,2.0,72.66138991891867
306,0.026859504132231406,0.03512396694214876,0.2952516225722086,0.14010270514500614,9058.0,4232.0,9064.0,4236.0,9060.307692307691,4233.461538461538,0.18492858841491905,0.24089016822186973,0.556483667596331,0.23177361425421747,0.11588680712710876,2.107394159638984,0.7647058823529411,2.0,76.19801003469044
307,0.030991735537190084,0.04132231404958678,0.24519784938858982,0.22376517182254962,9065.0,4355.0,9070.0,4361.0,9067.2,4357.6,0.19864516919855985,0.9185241879729115,0.6191509247072564,0.23177361425421747,0.1337155466851255,1.0957820083951078,0.75,2.0,37.372440648471084
308,0.01652892561983471,0.02066115702479339,0.15745916432444337,0.15075567228888181,9066.0,4327.0,9069.0,4331.0,9066.75,4328.5,0.14506992014597553,1.5707963267948966,0.29155516192604974,0.14373989364401726,0.11499191491521378,1.044465935734187,0.8,2.0,0.0
309,24.5599173553719,29.15702479338843,8.238283687665621,4.485617538824188,9075.0,4388.0,9216.0,4544.0,9156.790190964919,4479.289139395979,5.592017345492317,-0.5880302257779414,28.481544324231354,9.061885487857442,2.7102436229503444,1.8365996691338773,0.8423327664399093,2.0,56.30834983679905
310,0.04338842975206612,0.06818181818181818,0.4041923126270625,0.19678347884746594,9086.0,381.0,9095.0,386.0,9090.857142857143,383.23809523809524,0.2350401339012005,0.12394790385546955,0.7665436832126786,0.37482778414706003,0.1157556392218862,2.053995157491685,0.6363636363636365,2.0,82.8983082295883
311,0.3925619834710744,0.4834710743801653,1.2564533648785945,0.44343445424328914,9099.0,377.0,9124.0,395.0,9111.910526315789,384.6684210526316,0.7069833386403411,0.5377508768546362,3.307706937350021,1.262949453586346,0.31082952873239084,2.83345904418434,0.811965811965812,2.0,59.18914432677008
312,0.01652892561983471,0.024793388429752067,0.15745916432444337,0.15745916432444337,9132.0,1429.0,9136.0,1433.0,9133.5,1430.5,0.14506992014597553,-0.7853981633974483,0.4012921420339177,0.14373989364401726,0.11499191491521378,1.0,0.6666666666666666,2.0,45.0
313,0.010330578512396695,0.012396694214876033,0.1973497932319477,0.05802679293295773,9142.0,4382.0,9146.0,4384.0,9143.4,4382.6,0.11468784191000729,0.3664075508932532,0.19123212641757037,0.14373989364401726,0.07186994682200862,3.4010115544376065,0.8333333333333334,2.0,69.00639375209167
314,4.613636363636363,4.93801652892562,4.083309293369013,1.477656501317098,9145.0,4568.0,9216.0,4632.0,9180.800268696821,4600.750111957009,2.42368815304485,-0.6412942047900309,12.022382911326135,4.074715423820904,1.1322597736923938,2.7633684078332053,0.9343096234309622,2.0,53.256548639332934
315,0.01652892561983471,0.01652892561983471,0.20490426880698012,0.09565879081945618,9149.0,4360.0,9152.0,4364.0,9150.125,4361.25,0.14506992014597553,0.9537355730908119,0.3746654857781493,0.16388869433927222,0.10085458113185986,2.142032813207005,1.0,2.0,35.35497689040563
316,0.012396694214876033,0.012396694214876033,0.14213381090374025,0.10497277621629558,9175.0,4403.0,9178.0,4406.0,9175.833333333334,4404.166666666667,0.12563423617139471,-0.7853981633974484,0.28375639486905846,0.10163945352271772,0.12196734422726126,1.3540064007726598,1.0,2.0,44.99999999999999
317,1.8078512396694215,1.9731404958677685,2.5621806219009917,0.9280771331574091,9179.0,4632.0,9216.0,4682.0,9198.379428571428,4657.890285714286,1.5171775404828514,-0.9463458801934957,8.09390987172646,2.584521631969,0.6994916263448422,2.7607410314961673,0.9162303664921466,2.0,35.77837510531965
318,0.5950413223140496,0.6384297520661157,1.161765564741803,0.7451538559482888,9200.0,1166.0,9216.0,1194.0,9209.354166666666,1179.2118055555557,0.8704195208758531,1.4887380786359812,3.55999114333612,1.2406676421778347,0.4796137999291495,1.5590948841878176,0.9320388349514562,2.0,4.701591293743007
319,0.2830578512396694,0.32644628099173556,0.9299208032887154,0.42505388145749196,9206.0,4699.0,9216.0,4721.0,9211.83211678832,4710.109489051095,0.6003336152891241,-1.5232887400682555,2.388924963004729,0.9588646868058631,0.29520103840989487,2.187771583452093,0.8670886075949367,2.0,2.7219842142882555
